ID,Mcore,err_Mcore,Tcore,Size
3,5.66,2.83,55.0,1284
4,0.18,0.09,55.0,1056
5,0.33,0.17,55.0,1397
6,0.08,0.04,55.0,1080
7,0.38,0.19,55.0,1468
8,0.14,0.07,55.0,948
9,0.07,0.04,55.0,932
10,0.09,0.04,55.0,1080
11,0.10,0.05,55.0,1308
1,1.88,0.94,20.0,2902
2,0.97,0.48,20.0,3736
1,0.68,0.34,20.0,1138
2,0.51,0.26,20.0,1096
1,0.38,0.19,20.0,2042
2,0.29,0.14,20.0,2306
3,0.29,0.14,20.0,2531
4,0.16,0.08,20.0,1737
5,0.21,0.10,20.0,2123
6,0.56,0.28,20.0,1981
7,0.48,0.24,20.0,2116
8,0.80,0.40,20.0,1970
9,0.27,0.13,20.0,2364
10,0.46,0.23,20.0,1820
1,0.59,0.29,20.0,2374
2,1.18,0.59,20.0,2318
3,0.36,0.18,20.0,2828
4,0.34,0.17,20.0,2962
1,0.70,0.35,20.0,1748
2,1.72,0.86,20.0,1476
3,2.89,1.45,20.0,1745
1,0.35,0.17,35.0,2046
2,0.29,0.15,35.0,1874
3,0.93,0.46,35.0,2565
4,0.36,0.18,35.0,2003
5,0.20,0.10,35.0,1886
6,0.39,0.19,35.0,2057
7,0.31,0.15,35.0,1691
8,0.44,0.22,35.0,2085
9,0.26,0.13,35.0,2095
10,0.22,0.11,35.0,1913
11,0.46,0.23,35.0,2195
12,0.16,0.08,35.0,2049
13,0.36,0.18,35.0,2125
14,0.82,0.41,35.0,2238
15,0.29,0.14,35.0,1733
16,0.24,0.12,35.0,1759
17,0.31,0.15,35.0,1980
18,0.24,0.12,35.0,2086
19,0.32,0.16,35.0,1804
20,0.26,0.13,35.0,2065
21,0.32,0.16,35.0,2025
22,0.70,0.35,35.0,2177
23,0.31,0.15,35.0,1760
24,0.50,0.25,35.0,2364
25,16.29,8.14,35.0,2224
26,6.30,3.15,35.0,2748
27,0.29,0.14,35.0,2092
28,1.06,0.53,35.0,2969
29,1.03,0.51,35.0,2201
30,4.30,2.15,35.0,1842
31,2.88,1.44,35.0,2412
1,0.13,0.06,35.0,1167
2,0.20,0.10,35.0,1367
3,0.37,0.19,35.0,1619
4,0.15,0.08,35.0,1272
1,0.87,0.43,20.0,1285
1,0.39,0.20,20.0,1181
2,0.69,0.34,20.0,1211
3,0.40,0.20,20.0,1121
4,0.49,0.25,20.0,1406
5,0.22,0.11,20.0,1143
6,0.66,0.33,20.0,1334
7,0.39,0.20,20.0,1368
1,0.48,0.24,35.0,1032
2,1.19,0.59,35.0,1252
3,0.37,0.19,35.0,1174
4,0.12,0.06,35.0,900
5,0.27,0.14,35.0,1194
6,0.26,0.13,35.0,1124
7,0.40,0.20,35.0,1112
8,1.12,0.56,35.0,1129
9,0.24,0.12,35.0,1301
10,0.18,0.09,35.0,1026
11,0.55,0.28,35.0,1252
12,0.46,0.23,35.0,982
13,2.06,1.03,35.0,1329
14,1.33,0.66,35.0,1271
15,0.24,0.12,35.0,1040
1,1.29,0.65,20.0,1961
1,1.31,0.65,20.0,1361
2,0.67,0.34,20.0,1330
3,0.48,0.24,20.0,1398
4,0.67,0.34,20.0,1266
5,0.94,0.47,20.0,1459
6,1.16,0.58,20.0,1399
7,1.47,0.73,20.0,1817
8,4.04,2.02,20.0,1847
9,0.73,0.37,20.0,1239
1,0.15,0.08,20.0,1515
2,0.15,0.08,20.0,1458
1,0.48,0.24,20.0,2050
2,1.06,0.53,20.0,1991
3,2.43,1.22,20.0,2407
4,0.77,0.39,20.0,2081
5,0.48,0.24,20.0,2112
6,0.34,0.17,20.0,2141
1,2.19,1.09,20.0,2001
2,0.60,0.30,20.0,2058
1,0.26,0.13,45.0,2003
2,0.16,0.08,45.0,1774
3,0.21,0.10,45.0,2372
4,0.22,0.11,45.0,1739
5,0.18,0.09,45.0,2143
6,0.14,0.07,45.0,1872
7,0.26,0.13,45.0,2203
8,0.13,0.06,45.0,1801
9,0.45,0.22,45.0,1946
10,0.25,0.12,45.0,2228
11,0.16,0.08,45.0,1816
12,0.30,0.15,45.0,2355
13,0.15,0.07,45.0,2000
14,0.19,0.10,45.0,2030
15,0.36,0.18,45.0,2329
16,0.29,0.14,45.0,2040
17,1.00,0.50,45.0,2257
18,0.15,0.07,45.0,2132
19,0.42,0.21,45.0,2067
20,0.76,0.38,45.0,2565
21,0.14,0.07,45.0,2194
22,0.20,0.10,45.0,2104
23,0.17,0.08,45.0,1859
24,0.16,0.08,45.0,1925
25,0.15,0.08,45.0,2061
26,3.49,1.75,45.0,2473
27,0.86,0.43,45.0,2524
28,3.40,1.70,45.0,2453
29,5.57,2.78,45.0,2387
30,1.94,0.97,45.0,1944
31,0.35,0.17,45.0,2252
1,0.32,0.16,20.0,1100
2,0.38,0.19,20.0,1260
3,0.31,0.15,20.0,1222
4,0.40,0.20,20.0,1427
1,0.29,0.14,35.0,2265
2,4.67,2.33,35.0,2528
3,3.69,1.85,35.0,2621
4,0.65,0.33,35.0,3290
5,1.18,0.59,35.0,2842
6,5.40,2.70,35.0,2798
7,1.33,0.67,35.0,3126
8,3.26,1.63,35.0,2512
9,0.20,0.10,35.0,2846
10,0.20,0.10,35.0,3038
11,1.39,0.69,35.0,3156
12,0.55,0.27,35.0,3584
1,0.20,0.10,20.0,1500
2,0.25,0.12,20.0,1718
3,4.63,2.31,20.0,1745
4,0.89,0.44,20.0,2142
1,0.46,0.23,40.0,1635
2,0.13,0.07,40.0,1174
3,0.20,0.10,40.0,1156
4,0.44,0.22,40.0,1179
5,0.19,0.10,40.0,1358
6,2.61,1.30,40.0,1399
7,2.25,1.13,40.0,1988
8,0.28,0.14,40.0,1322
1,0.28,0.14,35.0,3010
2,0.17,0.09,35.0,2728
3,0.20,0.10,35.0,2473
4,0.27,0.13,35.0,2617
5,0.62,0.31,35.0,3158
6,0.74,0.37,35.0,2582
7,6.18,3.09,35.0,3117
8,0.58,0.29,35.0,3107
1,5.12,2.56,35.0,2301
2,0.20,0.10,35.0,2677
3,0.15,0.08,35.0,2190
4,0.17,0.08,35.0,2342
5,0.16,0.08,35.0,2462
6,0.15,0.07,35.0,2156
7,0.24,0.12,35.0,2907
8,0.18,0.09,35.0,2195
9,1.37,0.69,35.0,2123
10,3.90,1.95,35.0,3365
11,2.98,1.49,35.0,2697
12,0.60,0.30,35.0,2530
1,1.40,0.70,35.0,1382
2,1.77,0.88,35.0,1325
3,0.93,0.46,35.0,1435
4,1.08,0.54,35.0,1296
5,0.45,0.22,35.0,1144
6,0.37,0.18,35.0,1628
7,0.13,0.06,35.0,1016
1,0.10,0.05,20.0,1455
2,0.15,0.07,20.0,1489
3,0.20,0.10,20.0,1458
4,0.14,0.07,20.0,1856
5,0.12,0.06,20.0,1726
1,0.18,0.09,20.0,1054
2,0.39,0.20,20.0,1198
1,0.29,0.15,35.0,1024
2,0.18,0.09,35.0,1082
3,1.69,0.84,35.0,1072
4,0.21,0.10,35.0,1169
5,0.32,0.16,35.0,1172
1,0.53,0.26,20.0,1164
2,0.35,0.17,20.0,1064
3,1.03,0.51,20.0,1270
4,1.16,0.58,20.0,1515
5,0.64,0.32,20.0,1478
1,0.27,0.13,20.0,1066
2,0.88,0.44,20.0,1137
3,0.45,0.22,20.0,1245
1,1.62,0.81,43.0,1295
2,0.15,0.08,43.0,1226
3,0.21,0.11,43.0,1302
4,0.97,0.48,43.0,1721
5,0.35,0.18,43.0,1427
1,0.56,0.28,35.0,1736
2,0.15,0.08,35.0,2370
3,0.08,0.04,35.0,1803
4,0.26,0.13,35.0,1666
5,0.08,0.04,35.0,1795
6,0.67,0.33,35.0,1709
7,0.08,0.04,35.0,1707
1,0.20,0.10,35.0,2895
2,4.67,2.34,35.0,2513
3,0.58,0.29,35.0,2650
4,0.21,0.11,35.0,2483
5,0.15,0.08,35.0,2483
6,0.17,0.09,35.0,2483
7,1.58,0.79,35.0,2822
8,1.55,0.78,35.0,2566
9,0.18,0.09,35.0,2425
10,0.81,0.41,35.0,2523
11,0.16,0.08,35.0,2605
12,0.13,0.06,35.0,2483
13,0.19,0.10,35.0,2594
14,0.25,0.13,35.0,2457
15,0.57,0.28,35.0,2891
1,1.91,0.96,36.0,2409
2,0.37,0.18,36.0,2297
3,0.27,0.14,36.0,2693
4,2.41,1.21,36.0,2478
5,0.11,0.05,36.0,1993
6,1.76,0.88,36.0,3221
7,2.18,1.09,36.0,2702
8,0.37,0.18,36.0,2744
9,0.31,0.16,36.0,2595
10,0.30,0.15,36.0,2514
11,0.59,0.30,36.0,3256
12,0.23,0.12,36.0,2424
13,0.41,0.21,36.0,2635
14,0.34,0.17,36.0,2424
15,0.18,0.09,36.0,1956
16,0.32,0.16,36.0,2387
17,0.37,0.19,36.0,2532
18,0.96,0.48,36.0,3861
19,0.18,0.09,36.0,2385
20,0.13,0.06,36.0,2336
21,0.27,0.13,36.0,2337
22,1.67,0.83,36.0,2305
23,0.28,0.14,36.0,2527
24,0.45,0.22,36.0,3427
25,0.15,0.08,36.0,2424
26,1.66,0.83,36.0,2551
27,2.59,1.29,36.0,2888
28,0.65,0.33,36.0,2971
29,0.17,0.09,36.0,2333
30,0.20,0.10,36.0,2389
1,0.20,0.10,20.0,1108
2,0.44,0.22,20.0,1214
3,0.71,0.36,20.0,1303
4,0.43,0.22,20.0,1143
5,0.22,0.11,20.0,1120
1,0.26,0.13,35.0,1163
2,0.20,0.10,35.0,1221
1,1.24,0.62,35.0,1389
2,0.18,0.09,35.0,1104
3,0.35,0.18,35.0,1306
4,0.63,0.31,35.0,1394
5,0.80,0.40,35.0,1614
6,0.26,0.13,35.0,1102
7,0.24,0.12,35.0,1273
1,0.97,0.48,35.0,1284
2,0.65,0.33,35.0,1225
3,0.22,0.11,35.0,1084
1,0.67,0.33,20.0,2401
2,0.20,0.10,20.0,2151
3,0.23,0.12,20.0,2370
4,0.26,0.13,20.0,1875
1,0.51,0.25,35.0,1160
2,0.34,0.17,35.0,1267
1,0.44,0.22,35.0,2221
2,0.18,0.09,35.0,1803
3,0.13,0.07,35.0,1795
4,0.35,0.17,35.0,1592
5,0.26,0.13,35.0,1668
6,0.23,0.11,35.0,1853
7,0.09,0.04,35.0,1669
8,1.06,0.53,35.0,2123
9,1.14,0.57,35.0,1692
1,0.96,0.48,42.0,1412
2,5.83,2.92,42.0,2205
3,1.17,0.58,42.0,1691
4,66.58,33.29,42.0,1989
5,3.34,1.67,42.0,1973
6,3.46,1.73,42.0,1480
7,1.55,0.78,42.0,1568
8,1.74,0.87,42.0,1596
9,2.14,1.07,42.0,1584
10,3.57,1.78,42.0,1487
11,3.96,1.98,42.0,1619
12,1.64,0.82,42.0,1618
13,12.34,6.17,42.0,1967
1,0.32,0.16,35.0,1870
2,0.36,0.18,35.0,2206
3,1.43,0.71,35.0,1857
4,0.39,0.20,35.0,2093
5,0.12,0.06,35.0,2000
6,0.22,0.11,35.0,2001
7,0.71,0.36,35.0,1938
8,0.11,0.05,35.0,1964
9,0.52,0.26,35.0,2168
10,0.27,0.13,35.0,2665
11,7.50,3.75,35.0,2188
12,1.01,0.51,35.0,1776
13,0.28,0.14,35.0,2855
14,0.18,0.09,35.0,1544
15,0.18,0.09,35.0,1824
16,0.24,0.12,35.0,2278
1,0.21,0.11,20.0,1763
2,0.80,0.40,20.0,1922
3,0.52,0.26,20.0,1894
4,0.86,0.43,20.0,2012
5,0.93,0.47,20.0,2041
6,0.30,0.15,20.0,1657
7,0.49,0.24,20.0,1887
8,0.74,0.37,20.0,2072
9,0.54,0.27,20.0,2037
1,0.88,0.44,20.0,1263
2,0.46,0.23,20.0,974
3,5.77,2.89,20.0,1192
4,4.31,2.16,20.0,1530
1,1.29,0.64,37.0,1858
2,0.27,0.13,37.0,2153
3,0.83,0.42,37.0,1760
4,0.16,0.08,37.0,2226
5,0.33,0.16,37.0,1716
6,0.28,0.14,37.0,1948
7,0.40,0.20,37.0,1772
8,0.11,0.06,37.0,1776
9,0.17,0.09,37.0,1978
10,0.21,0.11,37.0,1771
11,0.18,0.09,37.0,1887
12,0.45,0.22,37.0,1604
13,0.30,0.15,37.0,1805
14,0.11,0.05,37.0,1849
15,0.12,0.06,37.0,1751
1,0.32,0.16,39.0,1135
2,0.33,0.17,39.0,1187
3,0.17,0.08,39.0,877
4,0.09,0.05,39.0,1032
5,0.49,0.24,39.0,1152
1,0.54,0.27,20.0,2541
2,0.41,0.20,20.0,1923
1,1.35,0.67,35.0,1941
2,2.19,1.09,35.0,2304
3,0.18,0.09,35.0,2332
4,0.34,0.17,35.0,2489
5,0.20,0.10,35.0,2415
6,0.16,0.08,35.0,2662
7,0.40,0.20,35.0,2686
8,0.72,0.36,35.0,2889
1,0.15,0.08,54.0,968
2,0.16,0.08,54.0,993
3,0.74,0.37,54.0,1447
4,0.30,0.15,54.0,1217
5,0.39,0.20,54.0,1188
6,0.13,0.07,54.0,1048
7,0.30,0.15,54.0,962
8,0.17,0.09,54.0,1053
9,0.26,0.13,54.0,1268
10,0.12,0.06,54.0,1079
11,0.08,0.04,54.0,859
12,0.17,0.08,54.0,996
13,0.17,0.08,54.0,1004
14,0.67,0.34,54.0,1085
15,1.19,0.60,54.0,1112
16,0.47,0.23,54.0,1482
17,0.25,0.12,54.0,1199
18,0.21,0.11,54.0,1362
19,0.39,0.19,54.0,1363
20,0.81,0.40,54.0,1375
21,0.78,0.39,54.0,1461
22,5.13,2.57,54.0,1277
23,0.41,0.21,54.0,1078
24,0.46,0.23,54.0,1123
1,0.43,0.21,48.0,1653
2,0.44,0.22,48.0,1646
3,0.13,0.07,48.0,1592
4,5.91,2.95,48.0,1707
5,0.15,0.08,48.0,1759
6,0.43,0.22,48.0,2168
7,0.20,0.10,48.0,1943
8,0.23,0.12,48.0,2090
1,0.40,0.20,35.0,2715
2,0.70,0.35,35.0,2731
3,0.59,0.29,35.0,3243
4,0.47,0.24,35.0,2816
5,0.25,0.12,35.0,2799
6,3.84,1.92,35.0,2860
7,0.31,0.15,35.0,3015
8,0.78,0.39,35.0,2683
9,0.41,0.21,35.0,3238
10,0.25,0.13,35.0,3034
11,0.75,0.37,35.0,3873
12,1.88,0.94,35.0,2677
13,1.36,0.68,35.0,3888
1,0.34,0.17,20.0,1385
2,0.16,0.08,20.0,1558
3,0.12,0.06,20.0,1413
4,0.36,0.18,20.0,1559
5,0.55,0.28,20.0,1859
6,0.10,0.05,20.0,1357
7,0.24,0.12,20.0,1702
8,0.34,0.17,20.0,1934
9,0.22,0.11,20.0,1585
1,0.21,0.11,20.0,1428
1,2.94,1.47,35.0,3470
1,0.12,0.06,43.0,1818
2,0.15,0.07,43.0,1924
3,0.22,0.11,43.0,2033
4,0.08,0.04,43.0,1622
5,0.15,0.08,43.0,1776
6,0.12,0.06,43.0,2122
7,0.13,0.07,43.0,1763
8,0.12,0.06,43.0,2061
9,0.12,0.06,43.0,1928
10,0.14,0.07,43.0,1747
11,3.30,1.65,43.0,2167
12,1.86,0.93,43.0,2067
13,0.15,0.08,43.0,2228
14,0.16,0.08,43.0,1979
15,0.23,0.11,43.0,2047
16,0.46,0.23,43.0,2303
17,0.13,0.07,43.0,2134
18,0.06,0.03,43.0,1527
19,0.12,0.06,43.0,2217
20,0.11,0.06,43.0,1923
1,0.36,0.18,35.0,1037
2,1.34,0.67,35.0,1320
3,0.10,0.05,35.0,910
4,8.97,4.49,35.0,1164
1,0.90,0.45,46.0,1418
2,1.60,0.80,46.0,1599
3,0.20,0.10,46.0,1379
4,6.92,3.46,46.0,1590
5,1.13,0.56,46.0,2210
6,0.90,0.45,46.0,2216
7,0.31,0.15,46.0,1640
8,0.23,0.12,46.0,1383
9,0.60,0.30,46.0,1601
10,0.19,0.10,46.0,1539
11,0.54,0.27,46.0,1467
12,0.92,0.46,46.0,1932
13,0.18,0.09,46.0,1148
14,2.34,1.17,46.0,1570
15,1.20,0.60,46.0,1759
16,9.70,4.85,46.0,2226
17,2.26,1.13,46.0,1592
18,0.33,0.16,46.0,1632
19,0.35,0.18,46.0,1757
20,0.74,0.37,46.0,2102
21,0.35,0.17,46.0,1730
22,0.26,0.13,46.0,1156
23,0.41,0.21,46.0,1639
24,0.25,0.13,46.0,1427
25,0.86,0.43,46.0,1967
26,0.54,0.27,46.0,2347
27,0.28,0.14,46.0,1692
28,0.51,0.26,46.0,1623
29,0.42,0.21,46.0,1696
30,0.47,0.23,46.0,1655
1,1.66,0.83,20.0,1393
1,1.33,0.67,55.0,1447
2,2.52,1.26,55.0,1538
3,0.70,0.35,55.0,1467
4,0.91,0.45,55.0,1339
5,1.72,0.86,55.0,1443
6,0.76,0.38,55.0,1775
7,0.48,0.24,55.0,1244
8,0.72,0.36,55.0,1472
9,0.48,0.24,55.0,1340
10,0.35,0.18,55.0,1140
11,0.39,0.19,55.0,1194
12,0.41,0.21,55.0,1276
13,60.36,30.18,55.0,2024
14,1.75,0.87,55.0,1324
15,5.99,3.00,55.0,1416
16,1.44,0.72,55.0,1397
17,0.19,0.10,55.0,920
18,2.05,1.02,55.0,1353
19,0.24,0.12,55.0,1036
20,0.58,0.29,55.0,1287
1,0.22,0.11,48.0,1307
2,0.49,0.25,48.0,1506
3,1.11,0.55,48.0,1276
4,0.89,0.45,48.0,1701
5,1.87,0.94,48.0,1394
6,0.18,0.09,48.0,1370
7,0.68,0.34,48.0,1277
8,0.27,0.13,48.0,1109
9,0.33,0.16,48.0,1455
10,0.12,0.06,48.0,1214
11,0.17,0.08,48.0,1195
12,0.33,0.16,48.0,1461
13,0.41,0.20,48.0,1646
14,0.26,0.13,48.0,1161
15,11.17,5.58,48.0,2192
16,40.27,20.13,48.0,2993
17,1.27,0.64,48.0,1972
18,0.49,0.24,48.0,1968
19,0.80,0.40,48.0,1861
20,1.37,0.68,48.0,1969
1,2.00,1.00,49.0,1406
2,3.52,1.76,49.0,1352
3,1.42,0.71,49.0,1394
4,0.82,0.41,49.0,1664
5,3.77,1.88,49.0,1484
6,0.48,0.24,49.0,1380
7,5.05,2.53,49.0,1953
8,7.79,3.90,49.0,1852
9,0.42,0.21,49.0,1670
10,0.37,0.19,49.0,1352
11,1.91,0.95,49.0,1429
12,1.17,0.59,49.0,1327
13,1.04,0.52,49.0,1617
14,0.45,0.23,49.0,1323
15,1.45,0.72,49.0,1662
16,0.89,0.44,49.0,1640
17,0.31,0.15,49.0,1467
18,11.95,5.97,49.0,1686
19,0.50,0.25,49.0,1344
20,0.74,0.37,49.0,1419
21,0.30,0.15,49.0,1370
22,0.56,0.28,49.0,1481
23,0.29,0.14,49.0,1443
24,0.40,0.20,49.0,1131
25,0.78,0.39,49.0,1333
26,2.48,1.24,49.0,1177
27,2.36,1.18,49.0,1773
28,0.33,0.17,49.0,1158
29,1.83,0.91,49.0,1930
30,3.48,1.74,49.0,1494
31,0.76,0.38,49.0,1267
32,1.10,0.55,49.0,1655
1,0.13,0.07,35.0,1822
2,0.58,0.29,35.0,1556
3,0.23,0.12,35.0,1581
4,3.62,1.81,35.0,1606
5,0.20,0.10,35.0,1835
6,0.17,0.09,35.0,1416
7,0.96,0.48,35.0,1932
8,0.25,0.12,35.0,1401
1,1.48,0.74,20.0,1201
2,0.19,0.09,20.0,966
3,0.53,0.27,20.0,1389
1,0.37,0.18,35.0,2352
2,0.11,0.06,35.0,1742
3,0.13,0.07,35.0,1955
4,2.31,1.15,35.0,2850
5,0.26,0.13,35.0,2341
6,0.12,0.06,35.0,1851
7,1.32,0.66,35.0,1864
8,0.46,0.23,35.0,2014
9,0.11,0.06,35.0,1955
10,0.76,0.38,35.0,1941
11,1.44,0.72,35.0,2108
12,0.43,0.22,35.0,2796
13,0.44,0.22,35.0,1795
14,0.18,0.09,35.0,2351
15,0.11,0.05,35.0,1668
1,0.63,0.32,35.0,1588
2,0.94,0.47,35.0,1457
3,0.10,0.05,35.0,1790
4,0.08,0.04,35.0,1602
5,0.07,0.04,35.0,1453
6,0.14,0.07,35.0,1663
7,0.15,0.08,35.0,1473
8,0.53,0.26,35.0,1459
9,0.09,0.04,35.0,1492
10,0.12,0.06,35.0,1867
11,0.10,0.05,35.0,1776
1,0.25,0.13,47.0,1828
2,0.26,0.13,47.0,1627
3,0.44,0.22,47.0,2077
4,0.60,0.30,47.0,1951
5,0.14,0.07,47.0,1795
6,0.57,0.29,47.0,2119
7,0.46,0.23,47.0,1749
8,0.14,0.07,47.0,1598
9,1.73,0.87,47.0,1810
10,1.71,0.85,47.0,1812
11,14.14,7.07,47.0,1842
1,1.86,0.93,20.0,2556
1,2.13,1.06,20.0,1198
2,0.32,0.16,20.0,1106
3,0.27,0.14,20.0,1053
4,0.48,0.24,20.0,1222
1,0.91,0.45,20.0,1913
2,2.21,1.11,20.0,1933
3,4.63,2.32,20.0,2289
4,0.48,0.24,20.0,1885
1,0.17,0.08,39.0,1786
2,0.15,0.07,39.0,1770
3,0.11,0.06,39.0,1843
4,0.58,0.29,39.0,2043
5,0.65,0.33,39.0,1560
6,2.27,1.13,39.0,1911
7,0.27,0.13,39.0,1876
8,0.93,0.46,39.0,2351
9,0.24,0.12,39.0,1860
10,0.09,0.05,39.0,1789
11,3.04,1.52,39.0,1924
12,0.12,0.06,39.0,1770
13,0.10,0.05,39.0,1636
14,0.38,0.19,39.0,2005
15,0.63,0.32,39.0,1754
16,0.11,0.06,39.0,1976
17,0.20,0.10,39.0,1886
18,0.17,0.09,39.0,2427
19,0.11,0.06,39.0,1964
20,0.17,0.09,39.0,1687
21,0.15,0.08,39.0,1907
22,0.24,0.12,39.0,1447
23,1.20,0.60,39.0,2890
24,0.15,0.07,39.0,1707
25,0.59,0.29,39.0,1571
26,1.48,0.74,39.0,1929
27,0.70,0.35,39.0,2069
28,0.81,0.41,39.0,1462
29,0.73,0.36,39.0,1409
30,0.12,0.06,39.0,1409
31,4.51,2.26,39.0,3129
32,8.52,4.26,39.0,3169
33,0.17,0.09,39.0,1590
34,7.97,3.98,39.0,2337
35,1.92,0.96,39.0,2243
1,0.05,0.02,35.0,1166
2,0.24,0.12,35.0,1335
1,0.47,0.24,20.0,1780
2,0.12,0.06,20.0,1336
3,3.23,1.62,20.0,1713
4,0.21,0.11,20.0,1477
1,0.33,0.17,35.0,1707
2,0.28,0.14,35.0,2111
3,0.15,0.07,35.0,1796
4,0.93,0.47,35.0,2210
5,0.55,0.27,35.0,1577
6,0.22,0.11,35.0,1980
7,0.10,0.05,35.0,1768
8,0.49,0.25,35.0,1991
9,0.18,0.09,35.0,1973
10,0.46,0.23,35.0,1656
11,0.14,0.07,35.0,1957
12,0.44,0.22,35.0,2243
13,0.82,0.41,35.0,2073
14,0.48,0.24,35.0,2014
15,0.54,0.27,35.0,2405
16,0.09,0.04,35.0,1519
17,0.30,0.15,35.0,1796
18,0.65,0.32,35.0,1989
19,0.89,0.44,35.0,2143
1,0.23,0.12,35.0,2618
2,0.18,0.09,35.0,1959
3,0.08,0.04,35.0,1670
4,0.08,0.04,35.0,1762
5,0.27,0.13,35.0,1869
6,3.95,1.98,35.0,2649
7,3.45,1.73,35.0,1733
1,0.59,0.29,20.0,1276
2,0.34,0.17,20.0,1163
3,0.25,0.12,20.0,1128
1,2.63,1.32,35.0,1910
2,0.32,0.16,35.0,2544
3,0.16,0.08,35.0,2032
4,0.34,0.17,35.0,1814
5,0.23,0.12,35.0,2219
6,2.11,1.05,35.0,2443
7,0.29,0.14,35.0,2043
8,0.23,0.12,35.0,1798
9,1.78,0.89,35.0,2646
10,0.59,0.30,35.0,1829
11,0.41,0.20,35.0,1978
12,0.43,0.21,35.0,1763
13,0.21,0.11,35.0,1431
14,1.33,0.67,35.0,2620
15,0.22,0.11,35.0,1883
16,0.38,0.19,35.0,1961
17,0.34,0.17,35.0,1959
1,0.20,0.10,20.0,1355
2,0.14,0.07,20.0,1614
1,0.15,0.07,35.0,1924
2,0.09,0.04,35.0,2011
1,0.07,0.03,35.0,1435
2,1.94,0.97,35.0,1581
3,2.73,1.36,35.0,1708
4,0.16,0.08,35.0,1753
5,0.16,0.08,35.0,1751
6,1.62,0.81,35.0,1669
7,0.88,0.44,35.0,1852
8,7.84,3.92,35.0,1855
9,0.92,0.46,35.0,2858
10,1.37,0.69,35.0,2137
11,0.78,0.39,35.0,1517
12,0.15,0.08,35.0,1953
13,0.16,0.08,35.0,1897
14,0.46,0.23,35.0,1887
1,0.71,0.36,20.0,1777
2,1.94,0.97,20.0,1938
3,0.74,0.37,20.0,1971
1,0.88,0.44,35.0,1341
2,0.59,0.30,35.0,1299
3,0.19,0.10,35.0,1314
4,0.30,0.15,35.0,1299
5,0.19,0.10,35.0,1289
6,0.18,0.09,35.0,1308
7,0.31,0.15,35.0,1275
1,0.23,0.12,35.0,1682
2,0.15,0.07,35.0,1837
3,0.09,0.05,35.0,1899
4,0.15,0.08,35.0,1833
5,0.48,0.24,35.0,2218
6,0.14,0.07,35.0,1960
7,0.46,0.23,35.0,1927
1,2.43,1.22,53.0,2504
2,7.93,3.96,53.0,2241
3,1.16,0.58,53.0,2262
4,0.65,0.33,53.0,1962
5,1.48,0.74,53.0,2212
6,1.43,0.72,53.0,2402
7,4.63,2.31,53.0,2613
8,8.69,4.34,53.0,2987
9,32.34,16.17,53.0,2495
10,69.83,34.91,53.0,2701
11,27.28,13.64,53.0,3275
12,1.89,0.95,53.0,2355
13,3.73,1.86,53.0,2748
14,1.26,0.63,53.0,2558
15,27.78,13.89,53.0,2623
16,7.45,3.73,53.0,3550
17,2.54,1.27,53.0,3719
18,5.19,2.59,53.0,2320
19,6.85,3.43,53.0,2364
20,17.44,8.72,53.0,2322
21,0.39,0.20,53.0,1843
22,7.72,3.86,53.0,2255
23,10.20,5.10,53.0,2563
24,5.67,2.84,53.0,2783
1,0.44,0.22,20.0,1572
2,0.99,0.49,20.0,1490
3,0.14,0.07,20.0,1598
4,0.17,0.09,20.0,1658
5,0.17,0.09,20.0,1604
6,0.09,0.04,20.0,1411
7,0.15,0.07,20.0,1441
8,0.17,0.08,20.0,1580
9,0.18,0.09,20.0,1579
10,0.62,0.31,20.0,1598
1,0.20,0.10,41.0,3271
2,0.29,0.15,41.0,3271
3,9.08,4.54,41.0,4054
4,0.14,0.07,41.0,3329
5,0.36,0.18,41.0,3652
6,0.46,0.23,41.0,3469
7,0.20,0.10,41.0,3271
8,0.52,0.26,41.0,3448
9,0.42,0.21,41.0,3552
10,0.16,0.08,41.0,3271
11,0.30,0.15,41.0,3490
12,0.19,0.10,41.0,3218
13,0.14,0.07,41.0,3134
1,0.33,0.17,36.0,2150
2,0.22,0.11,36.0,1729
3,0.21,0.11,36.0,2173
4,0.23,0.11,36.0,2195
5,0.26,0.13,36.0,2502
6,0.34,0.17,36.0,2482
7,2.28,1.14,36.0,2059
8,0.25,0.13,36.0,2173
9,0.23,0.12,36.0,2392
10,0.54,0.27,36.0,2182
11,3.85,1.93,36.0,2953
12,2.57,1.29,36.0,2761
13,0.35,0.17,36.0,2808
14,0.30,0.15,36.0,2952
15,0.22,0.11,36.0,2031
16,0.52,0.26,36.0,2415
17,0.18,0.09,36.0,2252
18,0.48,0.24,36.0,2060
19,0.17,0.08,36.0,2173
20,4.40,2.20,36.0,2115
21,0.80,0.40,36.0,2727
22,0.33,0.17,36.0,2229
23,0.45,0.23,36.0,2445
24,0.17,0.09,36.0,1848
1,1.24,0.62,35.0,1538
2,0.55,0.28,35.0,1426
3,5.40,2.70,35.0,1675
4,0.17,0.08,35.0,1886
5,0.15,0.08,35.0,1732
6,0.77,0.39,35.0,1519
7,0.13,0.07,35.0,1451
8,0.11,0.06,35.0,1602
9,0.14,0.07,35.0,1452
10,0.14,0.07,35.0,1631
11,0.28,0.14,35.0,1420
12,0.37,0.19,35.0,1587
13,0.13,0.06,35.0,1739
1,3.27,1.64,46.0,1794
2,0.30,0.15,46.0,2321
